Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-15 12:00:00,8.695,6.0,100.0,930718291.0,0
2024-01-15 18:00:00,10.34,6.0,100.0,926841113.5,0
2024-01-16 00:00:00,8.695,6.0,100.0,922245390.4143633,1
2024-01-16 06:00:00,10.04,6.0,100.0,920050530.0,0
2024-01-16 12:00:00,8.695,6.0,100.0,922373193.6432751,1
2024-01-16 18:00:00,8.695,6.0,100.0,922363082.4192698,1
2024-01-17 00:00:00,8.695,6.0,100.0,922324783.4755524,1
2024-01-17 06:00:00,9.82,6.0,100.0,919303266.5,0
2024-01-17 12:00:00,10.12,6.0,100.0,919550884.0,0
2024-01-17 18:00:00,8.74,6.0,100.0,921202139.5,0
2024-01-18 00:00:00,8.695,6.0,100.0,922358425.7131847,1
2024-01-18 06:00:00,9.01,6.0,100.0,919604324.0,0
2024-01-18 12:00:00,8.72,6.0,100.0,919286211.0,0
2024-01-18 18:00:00,7.78,6.0,100.0,917442213.0,0
2024-01-19 00:00:00,8.695,6.0,100.0,922396599.7509673,1
2024-01-19 06:00:00,8.695,6.0,100.0,922362062.705384,1
2024-01-19 12:00:00,8.695,6.0,100.0,922324783.4755524,1
2024-01-19 18:00:00,8.695,6.0,100.0,922324783.4755524,1
2024-01-20 00:00:00,8.695,6.0,100.0,922324783.4755524,1
2024-01-20 06:00:00,7.67,6.0,100.0,928853699.0,0
2024-01-20 12:00:00,7.65,6.0,100.0,919182365.0,0
2024-01-20 18:00:00,7.24,6.0,100.0,927129065.0,0
2024-01-21 00:00:00,8.695,6.0,100.0,922265288.2725258,1
2024-01-21 06:00:00,7.68,6.0,100.0,922094216.5,0
2024-01-21 12:00:00,8.695,6.0,100.0,922357731.4354055,1
2024-01-21 18:00:00,9.96,6.0,100.0,927950276.0,0
2024-01-22 00:00:00,8.695,6.0,100.0,922292295.9927349,1
2024-01-22 06:00:00,8.7,6.0,100.0,930618098.0,0
