Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-15 18:00:00,34.345,8.0,3.0,936117721.0,0
2024-01-16 00:00:00,34.345,8.0,3.0,916970023.9900585,1
2024-01-16 06:00:00,34.345,8.0,3.0,911917588.4292725,1
2024-01-16 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-16 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-17 00:00:00,36.54,9.0,3.0,923274307.0,0
2024-01-17 06:00:00,34.345,8.0,3.0,912010670.7480283,1
2024-01-17 12:00:00,34.345,8.0,3.0,911997414.455063,1
2024-01-17 18:00:00,44.1,9.0,3.0,907492912.0,0
2024-01-18 00:00:00,34.345,8.0,3.0,912086557.1111765,1
2024-01-18 06:00:00,34.345,8.0,3.0,912142000.7071669,1
2024-01-18 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-18 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-19 00:00:00,34.19,8.0,3.0,908964422.0,0
2024-01-19 06:00:00,43.08,9.0,3.0,936699644.0,0
2024-01-19 12:00:00,34.65,8.0,3.0,910618957.5,0
2024-01-19 18:00:00,36.28,9.0,3.0,921515123.0,0
2024-01-20 00:00:00,34.345,8.0,3.0,912135605.025821,1
2024-01-20 06:00:00,34.345,8.0,3.0,912021302.3829575,1
2024-01-20 12:00:00,35.17,9.0,3.0,903009460.0,0
2024-01-20 18:00:00,34.345,8.0,3.0,912064189.6052777,1
2024-01-21 00:00:00,34.345,8.0,3.0,912104503.449282,1
2024-01-21 06:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-21 12:00:00,37.27,8.0,3.0,923116558.0,0
2024-01-21 18:00:00,38.9,9.0,3.0,910583762.0,0
2024-01-22 00:00:00,34.345,8.0,3.0,912081617.954909,1
2024-01-22 06:00:00,34.345,8.0,3.0,912139561.2845402,1
2024-01-22 12:00:00,37.3,9.0,3.0,905763194.0,0
2024-01-22 18:00:00,32.54,8.0,3.0,921282996.0,0
2024-01-23 00:00:00,34.345,8.0,3.0,912122413.3693336,1
2024-01-23 06:00:00,34.345,8.0,3.0,912023698.6470716,1
2024-01-23 12:00:00,34.345,9.0,3.0,905133382.0,0
2024-01-23 18:00:00,39.15,9.0,3.0,922222592.0,0
2024-01-24 00:00:00,34.345,8.0,3.0,912125053.3954695,1
2024-01-24 06:00:00,34.345,8.0,3.0,912013916.5879433,1
2024-01-24 12:00:00,38.58,9.0,3.0,921827728.0,0
2024-01-24 18:00:00,37.52,9.0,3.0,900044984.0,0
2024-01-25 00:00:00,34.345,8.0,3.0,912056286.5960807,1
2024-01-25 06:00:00,35.34,9.0,3.0,867976431.33,0
2024-01-25 12:00:00,34.345,8.0,3.0,911898186.168051,1
2024-01-25 18:00:00,42.07,9.0,3.0,901044354.5,0
2024-01-26 00:00:00,34.345,8.0,3.0,912019887.315275,1
2024-01-26 06:00:00,34.345,8.0,3.0,912107670.0425532,1
2024-01-26 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-26 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-27 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-27 06:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-27 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-27 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-28 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-28 06:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-28 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-28 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-29 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-29 06:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-29 12:00:00,73.46,12.0,100.0,927363096.0,0
2024-01-29 18:00:00,68.31,12.0,100.0,906652915.0,0
2024-01-30 00:00:00,34.345,8.0,3.0,912077576.6641915,1
2024-01-30 06:00:00,34.345,8.0,3.0,912104053.6291667,1
2024-01-30 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-01-30 18:00:00,71.71,12.0,100.0,897162029.0,0
2024-01-31 00:00:00,34.345,8.0,3.0,912004911.0296884,1
2024-01-31 06:00:00,50.77,12.0,100.0,914100183.5,0
2024-01-31 12:00:00,60.02,12.0,100.0,905082345.5,0
2024-01-31 18:00:00,72.97,12.0,100.0,919025124.0,0
2024-02-01 00:00:00,58.24,8.0,3.0,921648594.0,0
2024-02-01 06:00:00,34.345,8.0,3.0,912118207.0522045,1
2024-02-01 12:00:00,34.345,8.0,3.0,912019919.2476832,1
2024-02-01 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-02 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-02 06:00:00,35.73,8.0,3.0,921595243.0,0
2024-02-02 12:00:00,48.11,12.0,100.0,909483732.0,0
2024-02-02 18:00:00,53.85,12.0,100.0,921489279.0,0
2024-02-03 00:00:00,34.345,8.0,3.0,912134819.3498758,1
2024-02-03 06:00:00,69.08,11.0,10.0,937326632.0,0
2024-02-03 12:00:00,34.345,8.0,3.0,911865970.9160471,1
2024-02-03 18:00:00,78.72,12.0,100.0,861810757.5,0
2024-02-04 00:00:00,53.15,12.0,100.0,904556800.0,0
2024-02-04 06:00:00,34.345,8.0,3.0,912320661.0802068,1
2024-02-04 12:00:00,51.51,12.0,100.0,905221916.0,0
2024-02-04 18:00:00,34.345,8.0,3.0,912069313.8210139,1
2024-02-05 00:00:00,34.345,8.0,3.0,912108542.1235405,1
2024-02-05 06:00:00,45.06,12.0,100.0,919237459.0,0
2024-02-05 12:00:00,78.22,12.0,100.0,896235917.0,0
2024-02-05 18:00:00,75.49,12.0,100.0,890871283.0,0
2024-02-06 00:00:00,34.345,8.0,3.0,912281688.0381501,1
2024-02-06 06:00:00,50.91,12.0,100.0,903509576.0,0
2024-02-06 12:00:00,34.345,8.0,3.0,912065445.9113705,1
2024-02-06 18:00:00,34.345,8.0,3.0,912106707.1342279,1
2024-02-07 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-07 06:00:00,77.41,12.0,100.0,899547493.5,0
2024-02-07 12:00:00,34.345,8.0,3.0,912013464.080387,1
2024-02-07 18:00:00,34.345,8.0,3.0,912110181.781912,1
2024-02-08 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-08 06:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-08 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-08 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-09 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-09 06:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-09 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-09 18:00:00,57.83,12.0,100.0,897477006.0,0
2024-02-10 00:00:00,76.81,12.0,100.0,865399869.0,0
2024-02-10 06:00:00,34.345,8.0,3.0,912060638.898404,1
2024-02-10 12:00:00,34.345,8.0,3.0,912088708.0229784,1
2024-02-10 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-11 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-11 06:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-11 12:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-11 18:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-12 00:00:00,34.345,8.0,3.0,912043259.0698079,1
2024-02-12 06:00:00,58.17,12.0,100.0,906392719.0,0
2024-02-12 12:00:00,34.345,8.0,3.0,912077022.0135536,1
2024-02-12 18:00:00,34.345,8.0,3.0,912111826.3389608,1
2024-02-13 00:00:00,65.33,12.0,100.0,902719890.0,0
2024-02-13 06:00:00,65.95,12.0,100.0,921910323.0,0
2024-02-13 12:00:00,34.345,8.0,3.0,912112798.215394,1
2024-02-13 18:00:00,58.96,11.0,10.0,883368861.0,0
2024-02-14 00:00:00,34.345,8.0,3.0,911963944.8507348,1
2024-02-14 06:00:00,65.52,11.0,10.0,903826545.0,0
2024-02-14 12:00:00,34.345,8.0,3.0,912066203.1729375,1
2024-02-14 18:00:00,48.92,12.0,100.0,897963506.5,0
2024-02-15 00:00:00,34.345,8.0,3.0,912007189.9195555,1
2024-02-15 06:00:00,34.345,8.0,3.0,912113549.7139035,1
2024-02-15 12:00:00,64.24,10.0,1.0,255094250.0,0
2024-02-15 18:00:00,34.345,8.0,3.0,910389444.5374012,1
2024-02-16 00:00:00,77.45,12.0,100.0,916614406.0,0
2024-02-16 06:00:00,69.62,12.0,100.0,902680579.0,0
2024-02-16 12:00:00,34.345,8.0,3.0,912112420.477804,1
2024-02-16 18:00:00,74.9,12.0,100.0,895507318.0,0
2024-02-17 00:00:00,34.345,8.0,3.0,912000054.8963022,1
2024-02-17 06:00:00,73.78,12.0,100.0,895958182.0,0
2024-02-17 12:00:00,34.345,8.0,3.0,912001380.4172792,1
2024-02-17 18:00:00,34.345,8.0,3.0,912118820.229644,1
2024-02-18 00:00:00,34.345,12.0,100.0,916930033.0,0
2024-02-18 06:00:00,34.345,12.0,100.0,906390907.0,0
2024-02-18 12:00:00,34.345,8.0,3.0,912043085.2375696,1
2024-02-18 18:00:00,47.54,12.0,100.0,912690736.0,0
2024-02-19 00:00:00,34.345,8.0,3.0,912122315.7782028,1
2024-02-19 06:00:00,48.0,12.0,100.0,904187310.0,0
2024-02-19 12:00:00,77.62,12.0,100.0,906441147.5,0
2024-02-19 18:00:00,38.04,8.0,3.0,907657530.5,0
2024-02-20 00:00:00,34.345,8.0,3.0,912208011.7661111,1
2024-02-20 06:00:00,37.01,8.0,3.0,909531561.5,0
2024-02-20 12:00:00,34.345,8.0,3.0,912143930.6560537,1
2024-02-20 18:00:00,76.96,12.0,100.0,868616719.0,0
2024-02-21 00:00:00,34.345,8.0,3.0,911900311.6523305,1
