Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-16 00:00:00,27.46,9.0,100.0,852187430.0,0
2024-01-16 06:00:00,30.48,9.0,100.0,870579179.0,0
2024-01-16 12:00:00,30.54,9.0,100.0,854065877.0,0
2024-01-16 18:00:00,27.46,8.0,100.0,847508712.0,0
2024-01-17 00:00:00,27.46,9.0,100.0,854083017.2158809,1
2024-01-17 06:00:00,30.05,8.0,100.0,851995663.0,0
2024-01-17 12:00:00,34.45,8.0,100.0,849530237.0,0
2024-01-17 18:00:00,32.85,8.0,100.0,850938914.0,0
2024-01-18 00:00:00,29.95,8.0,100.0,849374207.0,0
2024-01-18 06:00:00,27.46,9.0,100.0,854118833.2530916,1
2024-01-18 12:00:00,27.46,9.0,100.0,854067695.6752388,1
2024-01-18 18:00:00,30.73,8.0,100.0,854522385.0,0
2024-01-19 00:00:00,27.46,9.0,100.0,854053962.5806655,1
2024-01-19 06:00:00,30.49,8.0,100.0,851504287.0,0
2024-01-19 12:00:00,27.46,9.0,100.0,854066198.9574947,1
2024-01-19 18:00:00,30.89,8.0,100.0,858156116.5,0
2024-01-20 00:00:00,30.6,8.0,100.0,851704621.0,0
2024-01-20 06:00:00,30.67,8.0,100.0,854217996.0,0
2024-01-20 12:00:00,29.51,8.0,100.0,857708803.5,0
2024-01-20 18:00:00,29.87,8.0,100.0,863528112.0,0
2024-01-21 00:00:00,27.46,9.0,100.0,853998869.6491035,1
2024-01-21 06:00:00,29.99,8.0,100.0,852467522.5,0
2024-01-21 12:00:00,27.46,9.0,100.0,854062116.6272489,1
2024-01-21 18:00:00,28.76,8.0,100.0,849097741.5,0
2024-01-22 00:00:00,27.46,9.0,100.0,854065338.4211518,1
2024-01-22 06:00:00,29.2,8.0,100.0,850290618.0,0
2024-01-22 12:00:00,29.99,9.0,100.0,850759670.0,0
2024-01-22 18:00:00,29.97,8.0,100.0,847861168.0,0
2024-01-23 00:00:00,27.46,9.0,100.0,854120129.6110194,1
2024-01-23 06:00:00,34.08,8.0,100.0,855270843.0,0
2024-01-23 12:00:00,34.54,8.0,100.0,847909622.5,0
2024-01-23 18:00:00,31.1,8.0,100.0,863991431.0,0
2024-01-24 00:00:00,31.26,8.0,100.0,847312682.0,0
2024-01-24 06:00:00,33.52,8.0,100.0,853370234.0,0
2024-01-24 12:00:00,27.46,9.0,100.0,854098859.1970888,1
2024-01-24 18:00:00,27.46,9.0,100.0,854061850.717702,1
2024-01-25 00:00:00,33.89,8.0,100.0,851132075.0,0
2024-01-25 06:00:00,30.45,8.0,100.0,853052489.0,0
2024-01-25 12:00:00,30.8,8.0,100.0,849611465.0,0
2024-01-25 18:00:00,33.8,10.0,100.0,850557908.0,0
2024-01-26 00:00:00,27.46,9.0,100.0,854125201.7160486,1
2024-01-26 06:00:00,31.05,8.0,100.0,866442724.0,0
2024-01-26 12:00:00,27.46,9.0,100.0,853936018.1158847,1
2024-01-26 18:00:00,31.06,8.0,100.0,874723367.0,0
2024-01-27 00:00:00,30.31,8.0,100.0,848016759.0,0
2024-01-27 06:00:00,31.02,8.0,100.0,862349635.0,0
2024-01-27 12:00:00,27.46,9.0,100.0,854010268.4018623,1
2024-01-27 18:00:00,30.54,8.0,100.0,859364084.5,0
2024-01-28 00:00:00,27.46,9.0,100.0,854011511.7502462,1
2024-01-28 06:00:00,30.56,8.0,100.0,851707814.0,0
2024-01-28 12:00:00,31.72,8.0,100.0,851343664.0,0
2024-01-28 18:00:00,30.74,8.0,100.0,851322219.0,0
2024-01-29 00:00:00,27.46,9.0,100.0,854108884.4992566,1
2024-01-29 06:00:00,31.88,8.0,100.0,865601089.0,0
2024-01-29 12:00:00,30.54,8.0,100.0,866496929.0,0
2024-01-29 18:00:00,30.46,8.0,100.0,851607823.0,0
2024-01-30 00:00:00,27.46,9.0,100.0,854013731.3498118,1
2024-01-30 06:00:00,27.46,9.0,100.0,854063452.4824512,1
2024-01-30 12:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-01-30 18:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-01-31 00:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-01-31 06:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-01-31 12:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-01-31 18:00:00,34.81,8.0,100.0,860202289.0,0
2024-02-01 00:00:00,27.46,9.0,100.0,854009443.1786048,1
2024-02-01 06:00:00,27.46,9.0,100.0,854025413.6511896,1
2024-02-01 12:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-01 18:00:00,30.24,8.0,100.0,866438132.0,0
2024-02-02 00:00:00,27.46,9.0,100.0,853936063.1178521,1
2024-02-02 06:00:00,27.46,9.0,100.0,853925373.6264062,1
2024-02-02 12:00:00,30.93,8.0,100.0,836241366.0,0
2024-02-02 18:00:00,27.46,8.0,100.0,847890551.0,0
2024-02-03 00:00:00,27.46,9.0,100.0,854125950.5782491,1
2024-02-03 06:00:00,27.46,9.0,100.0,854068567.6213179,1
2024-02-03 12:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-03 18:00:00,31.27,8.0,100.0,854671098.0,0
2024-02-04 00:00:00,31.66,8.0,100.0,864487031.0,0
2024-02-04 06:00:00,27.46,9.0,100.0,853995848.1493806,1
2024-02-04 12:00:00,27.46,9.0,100.0,853944729.2978233,1
2024-02-04 18:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-05 00:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-05 06:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-05 12:00:00,30.71,8.0,100.0,865761709.0,0
2024-02-05 18:00:00,27.46,9.0,100.0,853942630.1589378,1
2024-02-06 00:00:00,27.46,9.0,100.0,853932086.8962318,1
2024-02-06 06:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-06 12:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-06 18:00:00,30.65,8.0,100.0,851707474.0,0
2024-02-07 00:00:00,31.13,8.0,100.0,851707431.0,0
2024-02-07 06:00:00,27.46,9.0,100.0,854105171.8014975,1
2024-02-07 12:00:00,27.46,9.0,100.0,854063465.3894447,1
2024-02-07 18:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-08 00:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-08 06:00:00,31.05,8.0,100.0,854168600.0,0
2024-02-08 12:00:00,31.11,8.0,100.0,852341990.0,0
2024-02-08 18:00:00,30.01,8.0,100.0,850528695.0,0
2024-02-09 00:00:00,27.46,9.0,100.0,854100274.1216118,1
2024-02-09 06:00:00,27.46,9.0,100.0,854067267.663662,1
2024-02-09 12:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-09 18:00:00,27.46,9.0,100.0,854035356.5864068,1
2024-02-10 00:00:00,30.55,8.0,100.0,840740023.0,0
2024-02-10 06:00:00,30.62,8.0,100.0,850945468.0,0
2024-02-10 12:00:00,31.31,8.0,100.0,851646060.0,0
2024-02-10 18:00:00,31.33,8.0,100.0,848828298.0,0
2024-02-11 00:00:00,30.81,8.0,100.0,859462009.0,0
2024-02-11 06:00:00,31.11,8.0,100.0,849523523.0,0
2024-02-11 12:00:00,27.46,9.0,100.0,854037569.3840827,1
2024-02-11 18:00:00,30.83,8.0,100.0,849058964.5,0
